Unique-id,namea,OffTask,Avgright,Avgbug,Avghelp,Avgchoice,Avgstring,Avgnumber,Avgpoint,Avgpchange,Avgtime,AvgtimeSDnormed,Avgtimelast3SDnormed,Avgtimelast5SDnormed,Avgnotright,Avghowmanywrong-up,Avghelppct-up,Avgwrongpct-up,Avgtimeperact-up,AvgPrev3Count-up,AvgPrev5Count-up,Avgrecent8help,Avg recent5wrong,Avgmanywrong-up,AvgasymptoteA-up,AvgasymptoteB-up,right,bug,pknow-1,Pknow-2,pchange,time,timeSDnormed,timelast3SDnormed,timelast5SDnormed,notright,howmanywrong-up,wrongpct-up,timeperact-up,Prev3Count-up,Prev5Count-up, recent5wrong,manywrong-up,Behaviour,Pchange_so_far,right_so_far,pknow-1_right,Pknow-2_right,pct_wrong,tsd_wrong,conuts-prev3,conuts-prev5,tsd_prev3,tsd_prev5
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-32,stuZqof4gv,N,1.0,0.0,0,0,0,0,0,0.0,11.0,0.257935103,-1.061773301,-1.940343368,0.0,0.0,0,0.0,12.23076923,0.0,0.0,0,0.0,0.0,0,0,1,0,1.0,1.0,0,6,-0.07079646,-0.337198782,-1.234939511,0,0,0,5.461538462,0,0,0,0,ON TASK,0,0,1.0,1.0,0.0,-0.0,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-34,stuZx59mub,N,1.0,0.0,0,0,0,0,0,0.0,3.0,-0.466343454,1.192684105,1.083416759,0.0,0.0,0,0.0,5.445512821,0.0,0.0,0,1.0,0.0,0,0,1,0,1.0,1.0,0,2,-0.459353575,1.048234222,-0.060239271,0,0,0,5.307692308,0,0,1,0,ON TASK,0,0,1.0,1.0,0.0,-0.0,0,0,0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-35,stuZw5vc19,N,0.0,0.0,0,0,0,0,0,0.666666667,7.666666667,0.607301733,0.510848371,-0.036367694,1.0,5.0,0,0.333333333,3.232323232,1.0,1.0,0,0.666666667,0.0,0,0,0,0,-1.0,1.0,1,12,1.4109526,0.4109526,0.863424083,1,6,0,1.333333333,2,2,1,0,ON TASK,1,1,-0.0,0.0,0.0,0.0,2,2,0.8219052,1.726848166
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-37,stuZz2vfqg,N,0.5,0.0,0,0,0,0,0,0.0,4.0,-0.073319756,-0.697616018,-0.847562023,0.5,1.0,0,0.0,3.635135135,0.0,0.0,0,0.5,0.0,0,0,0,0,0.28609832,0.28609832,0,-1,-1.0,0.0,0.0,1,1,0,-1.0,0,0,0,0,ON TASK,0,1,0.0,0.0,0.0,-0.0,0,0,0.0,0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-38,stuZtw1yyx,Y,1.0,0.0,0,0,0,0,0,1.0,29.0,-0.458239278,37.9602438,36.59041952,0.0,1.0,0,0.0,29.0,1.0,1.0,0,3.0,0.0,0,0,1,0,-1.0,0.28609832,1,29,-0.458239278,37.9602438,36.59041952,0,1,0,29.0,1,1,3,0,OFF TASK,1,0,-1.0,0.28609832,0.0,-0.0,1,1,37.9602438,36.59041952
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-39,stuZbju6cm,N,1.0,0.0,0,0,0,0,0,0.5,6.0,-0.189831075,-0.793514836,-1.638023031,0.0,2.0,0,0.0,4.116071429,0.5,0.5,0,2.0,0.0,0,0,1,0,-1.0,0.999999128,1,8,0.04164576,-0.983453572,-1.548929624,0,2,0,4.375,1,1,2,0,ON TASK,1,0,-1.0,0.999999128,0.0,0.0,1,1,-0.983453572,-1.548929624
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-4,stuZcqzzcc,N,1.0,0.0,0,0,0,0,0,0.0,39.0,2.484521238,3.28642265,2.789179279,0.0,0.0,0,0.0,20.5,0.0,0.0,0,1.0,0.0,0,0,1,0,0.999899152,0.999899152,0,39,2.484521238,3.28642265,2.789179279,0,0,0,20.5,0,0,1,0,ON TASK,0,0,0.999899152,0.999899152,0.0,0.0,0,0,0.0,0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-44,stuZ4yabys,N,1.0,0.0,0,0,0,0,0,0.0,41.0,3.997521071,7.617329485,8.115366022,0.0,0.0,0,0.0,41.0,0.0,0.0,0,0.0,0.0,0,0,1,0,0.888286674,0.888286674,0,41,3.997521071,7.617329485,8.115366022,0,0,0,41.0,0,0,0,0,ON TASK,0,0,0.888286674,0.888286674,0.0,0.0,0,0,0.0,0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-45,stuZchrz7k,N,0.5,0.0,0,0,0,0,0,1.0,14.5,0.401934487,-0.288160984,0.058407508,0.5,3.0,0,4.5,12.5,0.0,1.0,0,2.0,0.0,0,0,0,0,-1.0,0.999929903,1,21,0.762223213,0.027254133,-0.520284581,1,6,9,17.0,0,0,2,0,ON TASK,1,1,-0.0,0.0,1.497504159733777,6.860008917,0,0,0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-46,stuZf5hc3l,N,1.0,0.0,0,0,0,0,0,0.0,10.5,-0.180044613,0.36512134,1.004332449,0.0,0.5,0,0.0,16.33712121,0.0,0.0,0,1.5,0.0,0,0,1,0,0.999999992,0.999999992,0,6,-0.320440574,0.708358506,0.834050207,0,1,0,13.09090909,0,0,1,0,ON TASK,0,0,0.999999992,0.999999992,0.0,-0.0,0,0,0.0,0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-49,stuZ75arc5,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.392788361,-0.616519183,-0.27277948,0.0,0.75,0,0.0,3.891544118,0.0,0.0,0,0.75,0.0,0,0,1,0,1.0,1.0,0,13,0.423673086,-1.994826531,-2.47456294,0,3,0,7.941176471,0,0,0,0,ON TASK,0,0,1.0,1.0,0.0,0.0,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-54,stuZnhvc86,N,1.0,0.0,0,0,0,0,0,0.0,12.0,-0.347171075,0.164519117,-0.76023778,0.0,4.0,0,0.0,7.333333333,0.0,0.0,0,1.0,0.0,0,0,1,0,0.999999999,0.999999999,0,12,-0.347171075,0.164519117,-0.76023778,0,4,0,7.333333333,0,0,1,0,ON TASK,0,0,0.999999999,0.999999999,0.0,-0.0,0,0,0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-55,stuZ6dkan1,N,1.0,0.0,0,0,0,0,0,0.0,16.0,0.020373307,-0.377917998,-0.334110733,0.0,5.0,0,0.0,26.5,0.0,0.0,0,0.0,0.0,0,0,1,0,0.999999977,0.999999977,0,16,0.020373307,-0.377917998,-0.334110733,0,5,0,26.5,0,0,0,0,ON TASK,0,0,0.999999977,0.999999977,0.0,0.0,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-58,stuZx59mub,N,1.0,0.0,0,0,0,0,0,0.0,1.5,-0.536117381,-0.302985543,-0.626458555,0.0,0.5,0,0.0,4.772727273,0.0,0.0,0,0.0,0.0,0,0,1,0,0.888286674,0.888286674,0,-1,-1.0,0.0,0.0,0,0,0,-1.0,0,0,0,0,ON TASK,0,0,0.888286674,0.888286674,0.0,-0.0,0,0,0.0,0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-6,stuZnhvc86,N,0.333333333,0.0,0,0,0,0,0,0.666666667,8.333333333,-0.574593627,-1.193323351,-1.532083826,0.666666667,7.666666667,0,0.0,8.535402494,1.0,1.0,0,2.666666667,0.0,0,0,1,0,1.0,1.0,0,18,-0.427495292,-1.045237751,-2.583880408,0,0,0,17.4,0,0,2,0,ON TASK,0,0,1.0,1.0,0.0,-0.0,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-62,stuZtw1yyx,N,1.0,0.0,0,0,0,0,0,1.0,59.0,4.696202532,0.227848101,-1.488162473,0.0,5.0,0,0.0,22.33333333,3.0,4.0,0,3.0,1.0,0,0,1,0,-1.0,0.28609832,1,59,4.696202532,0.227848101,-1.488162473,0,5,0,22.33333333,3,4,3,1,ON TASK,1,0,-1.0,0.28609832,0.0,0.0,3,4,0.683544303,-5.952649892
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-63,stuZbju6cm,N,0.666666667,0.333333333,0,0,0,0,0,0.166666667,4.166666667,-0.535942907,-1.427978865,-2.154253883,0.333333333,1.666666667,0,0.5,6.867260062,0.166666667,0.166666667,0,0.166666667,0.0,0,0,0,1,-1.0,0.227491469,1,9,-0.196416809,-1.409904082,-3.019240635,1,2,1,9.0,1,1,1,0,ON TASK,1,1,-0.0,0.0,0.49751243781094534,-0.196416809,1,1,-1.409904082,-3.019240635
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-65,stuZe5mjun,N,0.8,0.0,0,0,0,0,0,0.4,5.2,-0.264089131,-0.502874469,-0.327069093,0.2,3.6,0,0.0,4.763921569,1.0,1.0,0,0.8,0.0,0,0,1,0,0.972959727,0.972959727,0,11,-0.121190235,-0.43770689,-1.801836308,0,4,0,5.466666667,0,0,0,0,ON TASK,0,0,0.972959727,0.972959727,0.0,-0.0,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-67,stuZlawq0v,Y,1.0,0.0,0,0,0,0,0,0.0,4.0,-0.605279017,2.295916842,2.974634811,0.0,4.0,0,0.0,26.0,0.0,0.0,0,0.0,0.0,0,0,1,0,0.998770409,0.998770409,0,4,-0.605279017,2.295916842,2.974634811,0,4,0,26.0,0,0,0,0,OFF TASK,0,0,0.998770409,0.998770409,0.0,-0.0,0,0,0.0,0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-68,stuZ4yabys,N,0.0,0.0,0,0,0,0,0,1.0,15.0,0.397859767,0.139534884,-1.11e-16,1.0,14.0,0,1.0,15.0,0.0,0.0,0,0.0,0.0,0,0,0,0,-1.0,0.998850755,1,15,0.397859767,0.139534884,-1.11e-16,1,14,1,15.0,0,0,0,0,ON TASK,1,1,-0.0,0.0,0.07137758743754462,0.397859767,0,0,0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-69,stuZchrz7k,N,0.0,0.0,0,0,0,0,0,0.0,7.0,-0.142451874,-1.224883379,1.651771391,1.0,9.0,0,2.0,7.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.227491469,0.227491469,0,7,-0.142451874,-1.224883379,1.651771391,1,9,2,7.0,0,0,0,0,ON TASK,0,1,0.0,0.0,0.22197558268590456,-0.284903748,0,0,-0.0,0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-7,stuZ6dkan1,N,0.0,0.0,0,0,0,0,0,0.0,15.0,-0.039648652,1.74527513,1.365612979,1.0,2.0,0,0.0,25.33333333,0.0,0.0,0,0.0,0.0,0,0,0,0,0.999999753,0.999999753,0,15,-0.039648652,1.74527513,1.365612979,1,2,0,25.33333333,0,0,0,0,ON TASK,0,1,0.0,0.0,0.0,-0.0,0,0,0.0,0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-73,stuZ75arc5,N,1.0,0.0,0,0,0,0,0,0.0,8.0,-0.246769347,1.873059146,3.771255449,0.0,1.5,0,0.0,15.32380952,0.0,0.0,0,0.0,0.0,0,0,1,0,0.999999999,0.999999999,0,4,-0.503396739,1.343623907,3.813230799,0,3,0,14.93333333,0,0,0,0,ON TASK,0,0,0.999999999,0.999999999,0.0,-0.0,0,0,0.0,0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-75,stuZa66jjy,N,1.0,0.0,0,0,0,0,0,0.5,8.5,0.603208546,-0.742470196,-1.501370932,0.0,1.0,0,0.0,8.551587302,0.5,0.5,0,1.0,0.0,0,0,1,0,-1.0,0.307467551,1,13,1.594704684,-0.548431191,-1.476693866,0,2,0,9.492063492,1,1,1,0,ON TASK,1,0,-1.0,0.307467551,0.0,0.0,1,1,-0.548431191,-1.476693866
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-76,stuZcqzzcc,N,0.0,0.0,0,0,0,0,0,1.0,7.25,-0.329572289,-0.712207397,-1.193996959,1.0,13.75,0,31.5,10.78386231,2.0,2.25,0,3.0,0.5,0,0,0,0,-1.0,0.984070077,1,21,0.611151235,-1.929440389,-1.399026764,1,31,43,10.80821918,0,0,4,0,ON TASK,1,1,-0.0,0.0,1.3866494679135761,26.279503105,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-78,stuZnhvc86,N,0.5,0.0,0,0,0,0,0,0.0,7.5,-0.295348325,0.583578167,-0.373259993,0.5,1.0,0,8.0,7.504329004,0.0,0.0,0,0.0,0.0,0,0,0,0,0.228993878,0.228993878,0,10,-0.017857143,0.628450931,-0.449728747,1,1,16,4.675324675,0,0,0,0,ON TASK,0,1,0.0,0.0,15.841584158415841,-0.285714288,0,0,0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-79,stuZ6dkan1,N,0.75,0.25,0,0,0,0,0,0.0,11.25,-0.483346477,-1.506055116,-2.297425598,0.25,2.0,0,1.0,11.32142857,0.0,0.0,0,0.25,0.0,0,0,1,0,0.888286674,0.888286674,0,35,-0.029213483,-1.904172426,-2.194640629,0,0,0,35.0,0,0,1,0,ON TASK,0,0,0.888286674,0.888286674,0.0,-0.0,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-8,stuZqof4gv,N,1.0,0.0,0,0,0,0,0,0.5,5.75,-0.329092041,-1.381145009,-1.913895954,0.0,2.5,0,0.0,5.182692308,0.0,0.25,0,0.0,0.0,0,0,1,0,0.999999995,0.999999995,0,14,0.488383349,-1.804751515,-2.18935884,0,0,0,14.73076923,0,0,0,0,ON TASK,0,0,0.999999995,0.999999995,0.0,0.0,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-81,stuZ42oy6x,N,1.0,0.0,0,0,0,0,0,0.0,10.5,-0.037548113,0.036247305,-0.171956693,0.0,0.5,0,0.0,9.19047619,0.0,0.0,0,0.0,0.0,0,0,1,0,0.999990623,0.999990623,0,18,0.183559578,-0.153556788,-0.05046155,0,0,0,11.0,0,0,0,0,ON TASK,0,0,0.999990623,0.999990623,0.0,0.0,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-86,stuZtw1yyx,Y,0.0,0.0,0,0,0,0,0,0.0,5.0,-0.329096809,3.931670475,4.112726084,1.0,1.0,0,1.0,34.5,0.0,0.0,0,1.0,0.0,0,0,0,0,0.735153049,0.735153049,0,5,-0.329096809,3.931670475,4.112726084,1,1,1,34.5,0,0,1,0,OFF TASK,0,1,0.0,0.0,0.9900990099009901,-0.329096809,0,0,0.0,0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-9,stuZ42oy6x,N,1.0,0.0,0,0,0,0,0,0.0,16.0,0.41927015,0.608204035,-1.139455333,0.0,5.0,0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0,1,0,0.94659377,0.94659377,0,16,0.41927015,0.608204035,-1.139455333,0,5,0,10.0,0,0,0,0,ON TASK,0,0,0.94659377,0.94659377,0.0,0.0,0,0,0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-91,stuZlawq0v,N,0.0,0.0,0,0,0,0,0,1.0,16.0,0.2449805,-0.712172418,-0.724946141,1.0,3.0,0,32.0,10.67241379,1.0,1.0,0,2.0,0.0,0,0,0,0,-1.0,0.99998367,1,16,0.2449805,-0.712172418,-0.724946141,1,3,32,10.67241379,1,1,2,0,ON TASK,1,1,-0.0,0.0,10.631229235880399,7.839376,1,1,-0.712172418,-0.724946141
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-92,stuZ4yabys,N,0.5,0.0,0,0,0,0,0,0.0,9.0,-0.140873381,-0.474577111,-1.676863916,0.5,13.0,0,0.0,10.19577206,0.0,0.0,0,0.0,0.0,0,0,0,0,0.999999966,0.999999966,0,9,-0.126337646,-0.232497144,-1.556066194,1,16,0,6.15625,0,0,0,0,ON TASK,0,1,0.0,0.0,0.0,-0.0,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-93,stuZchrz7k,N,0.0,1.0,0,0,0,0,0,0.0,33.0,1.871609006,-0.875995474,-0.425340963,1.0,3.0,0,4.0,16.55555556,0.0,0.0,0,0.0,0.0,0,0,0,1,0.999999994,0.999999994,0,33,1.871609006,-0.875995474,-0.425340963,1,3,4,16.55555556,0,0,0,0,ON TASK,0,1,0.0,0.0,1.3289036544850499,7.486436024,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_08:40:43-94,stuZf5hc3l,N,0.5,0.5,0,0,0,0,0,0.0,19.0,0.520600318,0.260012817,-0.868453328,0.5,1.0,0,3.0,23.11111111,0.0,0.0,0,1.0,0.0,0,0,0,1,0.227491469,0.227491469,0,26,0.317073171,1.034147074,-0.68830304,1,1,6,24.0,0,0,1,0,ON TASK,0,1,0.0,0.0,5.9405940594059405,1.902439026,0,0,0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-11,stuZ6pc8ea,N,0.0,0.0,0,0,0,0,0,0.75,6.0,-0.5002497,-1.530612245,-2.89569161,1.0,6.25,0,9.5,7.843137255,2.25,3.75,0,3.25,0.75,0,0,0,0,0.970698995,0.970698995,0,7,-0.452245966,-1.548752834,-2.532879819,1,1,11,7.666666667,0,0,4,0,ON TASK,0,1,0.0,0.0,10.891089108910892,-4.974705626,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-13,stuZs5hpzl,N,1.0,0.0,0,0,0,0,0,0.0,6.2,-0.189691715,-0.550479485,-1.059186443,0.0,2.8,0,0.0,7.588947368,0.0,0.0,0,0.0,0.0,0,0,1,0,0.998916343,0.998916343,0,14,0.450245006,-1.783318967,-0.961203582,0,5,0,8.0,0,0,0,0,ON TASK,0,0,0.998916343,0.998916343,0.0,0.0,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-14,stuZtp0ofb,N,1.0,0.0,0,0,0,0,0,0.0,24.0,0.847079038,-1.154486186,-2.011504572,0.0,0.0,0,0.0,20.85714286,0.0,0.0,0,1.0,0.0,0,0,1,0,1.0,1.0,0,24,0.847079038,-1.154486186,-2.011504572,0,0,0,20.85714286,0,0,1,0,ON TASK,0,0,1.0,1.0,0.0,0.0,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-15,stuZqf7gvd,N,1.0,0.0,0,0,0,0,0,1.0,98.0,9.271048343,1.116224519,-0.554756863,0.0,1.0,0,0.0,16.36842105,1.0,1.0,0,1.0,0.0,0,0,1,0,-1.0,1.0,1,98,9.271048343,1.116224519,-0.554756863,0,1,0,16.36842105,1,1,1,0,ON TASK,1,0,-1.0,1.0,0.0,0.0,1,1,1.116224519,-0.554756863
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-26,stuZtlf5qy,N,0.5,0.5,0,0,0,0,0,0.5,9.5,-0.008333333,-0.590623612,1.435760166,0.5,2.5,0,0.5,9.5,0.0,0.0,0,0.5,0.0,0,0,0,1,0.28609832,0.28609832,0,9,0.25,-0.318483304,-0.301920993,1,1,1,9.0,0,0,0,0,ON TASK,0,1,0.0,0.0,0.9900990099009901,0.25,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-29,stuZvizcv6,N,1.0,0.0,0,0,0,0,0,0.5,45.0,3.497177268,-0.136121427,-1.324541774,0.0,1.0,0,0.0,20.86,1.0,1.0,0,0.0,0.0,0,0,1,0,0.999999999,0.999999999,0,85,7.101117616,0.275202042,-1.490071742,0,0,0,31.0,0,0,0,0,ON TASK,0,0,0.999999999,0.999999999,0.0,0.0,0,0,0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-31,stuZwuemo0,N,1.0,0.0,0,0,0,0,0,0.0,20.0,0.0,24.90149516,25.19839237,0.0,0.0,0,0.0,33.3,0.0,0.0,0,2.0,0.0,0,0,1,0,1.0,1.0,0,20,0.0,24.90149516,25.19839237,0,0,0,33.3,0,0,2,0,ON TASK,0,0,1.0,1.0,0.0,0.0,0,0,0.0,0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-33,stuZ6pc8ea,N,0.5,0.0,0,0,0,0,0,0.25,4.25,-0.277403784,-1.747379082,-2.947320802,0.5,1.25,0,0.0,4.285606061,0.25,0.25,0,0.0,0.0,0,0,0,0,-1.0,0.968368729,1,2,-0.587447109,-0.522168027,-1.732584038,1,2,0,3.309090909,1,1,0,0,ON TASK,1,1,-0.0,0.0,0.0,-0.0,1,1,-0.522168027,-1.732584038
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-35,stuZs5hpzl,N,0.666666667,0.333333333,0,0,0,0,0,0.333333333,8.666666667,-0.431978771,-1.868476827,-2.470249323,0.333333333,8.0,0,0.666666667,10.97222222,1.0,1.333333333,0,1.0,0.0,0,0,0,1,0.227491469,0.227491469,0,14,-0.198801459,-1.785671807,-3.225038323,1,3,2,16.5,0,0,0,0,ON TASK,0,1,0.0,0.0,0.6644518272425249,-0.397602918,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-4,stuZtlf5qy,N,1.0,0.0,0,0,0,0,0,0.0,18.0,0.499939737,2.646547966,2.192899621,0.0,0.0,0,0.0,30.25,0.0,0.0,0,0.0,0.0,0,0,1,0,0.99999993,0.99999993,0,18,0.499939737,2.646547966,2.192899621,0,0,0,30.25,0,0,0,0,ON TASK,0,0,0.99999993,0.99999993,0.0,0.0,0,0,0.0,0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-45,stuZld7cnv,N,1.0,0.0,0,0,0,0,0,0.0,13.0,0.380149811,1.018011215,0.912341304,0.0,0.0,0,0.0,10.99444444,0.0,0.0,0,0.0,0.0,0,0,1,0,1.0,1.0,0,13,0.40118077,1.425075428,1.175440641,0,0,0,11.1,0,0,0,0,ON TASK,0,0,1.0,1.0,0.0,0.0,0,0,0.0,0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-5,stuZsh0xad,N,1.0,0.0,0,0,0,0,0,0.0,3.666666667,-0.58665164,-1.480782237,-2.011420249,0.0,0.0,0,0.0,6.681818182,0.0,0.0,0,0.0,0.0,0,0,1,0,1.0,1.0,0,6,-0.549197356,-1.898934507,-2.970712484,0,0,0,11.58333333,0,0,0,0,ON TASK,0,0,1.0,1.0,0.0,-0.0,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-51,stuZvizcv6,N,1.0,0.0,0,0,0,0,0,0.0,24.0,0.779835391,0.858739756,0.034748609,0.0,0.0,0,0.0,24.8125,0.0,0.0,0,0.0,0.0,0,0,1,0,1.0,1.0,0,24,0.779835391,0.858739756,0.034748609,0,0,0,24.8125,0,0,0,0,ON TASK,0,0,1.0,1.0,0.0,0.0,0,0,0.0,0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-53,stuZwuemo0,N,1.0,0.0,0,0,0,0,0,1.0,8.0,-0.213703881,0.014066255,5.070381295,0.0,2.0,0,0.0,4.666666667,1.0,2.0,0,2.0,0.0,0,0,1,0,-1.0,0.888286674,1,8,-0.213703881,0.014066255,5.070381295,0,2,0,4.666666667,1,2,2,0,ON TASK,1,0,-1.0,0.888286674,0.0,-0.0,1,2,0.014066255,10.14076259
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-54,stuZkfw2fn,N,1.0,0.0,0,0,0,0,0,0.0,9.5,0.421791444,-0.379749925,-0.624501713,0.0,0.0,0,0.0,23.52403846,0.0,0.0,0,0.0,0.0,0,0,1,0,1.0,1.0,0,8,0.431818182,0.114362477,-0.41861936,0,0,0,10.125,0,0,0,0,ON TASK,0,0,1.0,1.0,0.0,0.0,0,0,0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-55,stuZ6pc8ea,N,1.0,0.0,0,0,0,0,0,0.0,22.0,0.786671924,-1.151330135,-0.823375491,0.0,7.0,0,0.0,13.5,0.0,0.0,0,4.0,0.0,0,0,1,0,0.994786323,0.994786323,0,22,0.786671924,-1.151330135,-0.823375491,0,7,0,13.5,0,0,4,0,ON TASK,0,0,0.994786323,0.994786323,0.0,0.0,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-57,stuZs5hpzl,N,0.333333333,0.0,0,0,0,0,0,0.666666667,7.666666667,-0.317349387,-1.302141332,-2.321105862,0.666666667,7.0,0,0.0,12.69401709,1.0,2.0,0,3.0,0.666666667,0,0,1,0,1.0,1.0,0,18,0.696428571,-1.393036491,-2.538715504,0,0,0,18.38461538,0,0,2,0,ON TASK,0,0,1.0,1.0,0.0,0.0,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-61,stuZ7ftk3h,N,0.666666667,0.0,0,0,0,0,0,0.0,27.33333333,0.76443837,8.523008466,7.987501089,0.333333333,1.0,0,3.0,16.07376284,0.0,0.0,0,0.0,0.0,0,0,0,0,0.999870343,0.999870343,0,68,3.181818182,8.680424717,8.202602872,1,1,9,11.80952381,0,0,0,0,ON TASK,0,1,0.0,0.0,8.910891089108912,28.636363638000002,0,0,0.0,0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-65,stuZd2qlst,N,1.0,0.0,0,0,0,0,0,0.0,4.6,-0.556826064,-1.573720639,-2.130060866,0.0,5.6,0,0.0,5.383636364,0.0,0.0,0,0.0,0.0,0,0,1,0,1.0,1.0,0,9,-0.399780407,-1.48604085,-3.025448102,0,0,0,11.81818182,0,0,0,0,ON TASK,0,0,1.0,1.0,0.0,-0.0,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-67,stuZld7cnv,N,0.666666667,0.333333333,0,0,0,0,0,0.0,3.0,-0.65865093,-0.446288079,-0.982330547,0.333333333,0.666666667,0,2.666666667,10.89389978,0.0,0.0,0,1.0,0.0,0,0,0,1,0.999366877,0.999366877,0,9,-0.282196374,-1.295896648,-1.184419437,1,2,8,32.47058824,0,0,1,0,ON TASK,0,1,0.0,0.0,3.9800995024875627,-2.257570992,0,0,-0.0,-0.0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_09:26:35-69,stuZocjg15,N,0.333333333,0.0,0,0,0,0,0,1.0,10.33333333,-0.641350211,-0.019143616,-0.663853727,0.666666667,3.666666667,0,0.666666667,28.16666667,2.666666667,3.0,0,1.666666667,0.0,0,0,1,0,-1.0,0.28609832,1,16,-0.462025316,-1.955696203,-0.519456165,0,4,0,16.0,3,4,2,0,ON TASK,1,0,-1.0,0.28609832,0.0,-0.0,3,4,-5.867088609,-2.07782466
